time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-02-17,21.1,16.5,26.0,,,,14.1,,1020.3,
2020-02-18,21.3,18.0,26.7,,,,19.3,,1020.8,
2020-02-19,21.2,18.0,27.0,,,,13.9,,1015.4,
2020-02-20,22.9,17.5,29.0,,,,10.5,,1019.4,
2020-02-21,22.4,17.4,28.0,1.0,,,13.3,,1019.8,
2020-02-22,22.1,18.7,27.0,0.0,,,16.4,,1020.2,
2020-02-23,21.1,17.5,26.0,,,,18.0,,1019.6,
2020-02-24,20.2,17.0,27.0,,,,17.0,,1014.2,
2020-02-25,22.2,15.8,29.0,,,,6.6,,1019.1,
2020-02-26,21.9,16.8,28.0,,,,11.8,,1014.1,
2020-02-27,21.0,15.4,26.0,21.1,,,16.6,,1014.8,
2020-02-28,21.6,18.0,26.0,0.0,,,16.2,,1019.9,
2020-02-29,21.6,16.0,28.0,,,,8.6,,1013.6,
2020-03-01,21.5,18.5,28.0,,,,7.2,,1018.7,
2020-03-02,19.5,15.9,25.0,11.9,,,6.1,,1020.3,
2020-03-03,21.4,17.6,26.7,0.5,,,9.3,,1016.2,
2020-03-04,21.2,18.0,27.0,0.5,,,10.0,,1021.5,
2020-03-05,21.0,16.5,27.5,3.0,,,10.5,,1021.6,
2020-03-06,22.1,16.0,29.0,0.0,,,9.2,,1019.9,
2020-03-07,22.0,16.0,27.0,,,,12.3,,1019.9,
2020-03-08,21.0,18.0,25.0,8.9,,,13.0,,1019.1,
2020-03-09,21.2,18.0,26.0,3.0,,,7.0,,1019.0,
2020-03-10,20.9,17.0,26.0,,,,9.9,,1018.7,
2020-03-11,21.4,18.0,26.1,,,,11.6,,1013.7,
2020-03-12,21.4,16.8,26.2,,,,16.4,,1014.1,
2020-03-13,22.1,19.0,26.0,,,,14.7,,1014.4,
2020-03-14,22.0,18.0,27.0,,,,10.9,,1020.2,
2020-03-15,22.5,17.0,29.0,,,,9.1,,1018.9,
2020-03-16,22.8,18.0,29.0,,,,11.7,,1017.9,
2020-03-17,22.0,19.0,27.0,9.9,,,11.5,,1019.0,
2020-03-18,21.6,18.0,27.0,0.0,,,17.6,,1019.9,
2020-03-19,20.4,16.0,25.5,3.0,,,13.9,,1021.0,
2020-03-20,21.0,17.0,26.0,0.0,,,16.7,,1015.6,
2020-03-21,19.4,17.0,26.0,0.0,,,18.8,,1015.1,
2020-03-22,20.7,16.0,26.0,0.0,,,13.4,,1015.4,
2020-03-23,21.3,15.0,27.0,,,,12.2,,1015.7,
2020-03-24,21.7,16.8,27.0,,,,9.8,,1019.7,
2020-03-25,20.4,17.0,27.0,,,,7.0,,1012.6,
2020-03-26,20.7,17.0,27.0,,,,8.2,,1012.4,
2020-03-27,20.0,16.0,25.4,43.9,,,7.5,,1015.0,
2020-03-28,20.2,15.0,25.1,,,,10.5,,1016.0,
2020-03-29,20.5,16.0,26.0,78.0,,,11.9,,1020.4,
2020-03-30,20.9,17.0,26.0,1.0,,,11.2,,1014.4,
2020-03-31,21.5,18.5,26.2,0.3,,,13.6,,1020.3,
2020-04-01,21.1,16.5,27.0,0.0,,,13.5,,1020.9,
2020-04-02,21.3,16.0,26.5,,,,14.4,,1014.5,
2020-04-03,21.3,16.9,26.0,,,,16.5,,1014.5,
2020-04-04,19.8,16.6,26.0,,,,14.1,,1015.3,
2020-04-05,21.2,17.0,26.5,,,,14.5,,1021.5,
2020-04-06,20.7,17.0,25.0,27.9,,,11.0,,1016.2,
2020-04-07,20.6,17.0,25.0,0.3,,,13.3,,1016.1,
2020-04-08,21.1,17.7,25.2,0.0,,,11.1,,1015.7,
2020-04-09,20.6,16.6,26.0,,,,11.6,,1015.6,
2020-04-10,20.6,17.0,26.0,,,,8.1,,1015.2,
2020-04-11,20.8,14.1,26.0,,,,8.8,,1014.5,
2020-04-12,20.9,16.7,27.2,,,,6.7,,1019.8,
2020-04-13,21.2,17.7,26.5,6.1,,,8.6,,1020.0,
2020-04-14,20.5,16.6,26.0,45.0,,,6.6,,1020.4,
2020-04-15,20.5,17.0,27.0,,,,9.1,,1020.8,
2020-04-16,20.0,16.0,28.0,52.1,,,11.0,,1014.5,
2020-04-17,20.4,15.7,26.0,3.0,,,8.5,,1013.2,
2020-04-18,19.6,17.0,26.0,4.1,,,7.5,,1014.7,
2020-04-19,18.7,15.9,23.0,47.0,,,14.5,,1020.2,
2020-04-20,19.4,17.0,25.0,0.3,,,5.8,,1015.7,
2020-04-21,19.4,16.0,25.5,0.0,,,5.9,,1014.9,
2020-04-22,18.6,17.0,23.5,7.9,,,2.7,,1019.9,
2020-04-23,17.8,16.0,20.2,25.9,,,9.2,,1020.8,
2020-04-24,19.5,16.0,25.5,0.3,,,9.4,,1020.2,
2020-04-25,18.0,14.8,22.5,31.0,,,6.9,,1015.4,
2020-04-26,19.5,17.0,25.0,,,,8.8,,1015.9,
2020-04-27,17.9,16.0,23.7,7.9,,,7.9,,1016.8,
2020-04-28,19.6,14.0,25.0,0.0,,,5.6,,1017.4,
2020-04-29,19.9,17.0,24.0,0.5,,,5.7,,1022.4,
2020-04-30,19.8,17.0,24.0,0.0,,,8.3,,1017.6,
2020-05-01,19.6,16.7,24.0,,,,10.0,,1018.1,
2020-05-02,19.6,17.0,24.0,,,,5.3,,,
2020-05-03,20.1,17.0,25.5,,,,5.9,,,
2020-05-04,20.6,16.0,27.0,,,,8.4,,1021.2,
2020-05-05,21.1,16.2,26.0,4.1,,,8.8,,1016.5,
2020-05-06,20.2,18.0,26.0,0.0,,,12.3,,1016.8,
2020-05-07,19.2,16.0,24.0,9.9,,,8.3,,,
2020-05-08,19.0,16.0,22.0,0.0,,,5.8,,1021.3,
2020-05-09,19.2,16.0,24.5,,,,8.9,,1016.2,
2020-05-10,17.6,15.5,23.0,,,,10.7,,,
2020-05-11,17.9,14.8,23.0,,,,11.6,,1017.5,
2020-05-12,19.5,15.7,24.0,,,,5.0,,1017.1,
2020-05-13,21.4,16.0,27.1,,,,7.0,,1021.7,
2020-05-14,21.4,16.0,27.2,2.0,,,9.8,,1016.4,
2020-05-15,19.7,17.0,24.0,0.0,,,7.4,,1022.2,
2020-05-16,19.1,17.0,24.0,,,,10.8,,,
2020-05-17,19.0,16.0,24.0,,,,10.6,,1017.7,
2020-05-18,18.9,16.0,24.0,5.1,,,7.7,,,
2020-05-19,19.6,12.0,25.1,0.0,,,6.5,,1023.2,
2020-05-20,19.4,15.0,25.0,,,,11.5,,1023.2,
2020-05-21,18.8,16.0,23.0,,,,9.9,,1023.7,
2020-05-22,18.9,15.0,24.0,,,,9.0,,1023.9,
2020-05-23,18.7,14.6,24.0,,,,6.3,,1024.0,
2020-05-24,19.0,15.0,24.0,,,,6.4,,1017.4,
2020-05-25,19.2,15.0,25.0,,,,10.4,,,
2020-05-26,19.8,16.0,25.0,,,,10.8,,1017.1,
2020-05-27,20.6,17.0,26.0,,,,9.5,,1022.8,
2020-05-28,20.9,16.6,26.0,,,,11.8,,1022.5,
2020-05-29,20.0,15.7,25.0,,,,11.3,,1016.4,
2020-05-30,19.9,14.0,26.2,,,,7.5,,1022.0,
2020-05-31,18.6,10.0,26.0,,,,8.3,,1023.3,
2020-06-01,19.4,14.0,25.0,,,,9.8,,1017.7,
2020-06-02,19.1,13.0,25.0,,,,11.1,,1022.9,
2020-06-03,18.4,15.0,23.5,,,,9.7,,1022.5,
2020-06-04,18.9,13.5,26.0,,,,7.3,,1022.7,
2020-06-05,18.9,10.6,27.1,,,,3.6,,1023.4,
2020-06-06,19.8,12.5,26.0,,,,6.5,,,
2020-06-07,19.5,15.0,25.0,,,,8.0,,1021.8,
2020-06-08,17.9,14.9,21.0,,,,11.1,,1017.3,
2020-06-09,18.5,15.0,23.2,,,,7.5,,1017.1,
2020-06-10,16.4,14.1,19.2,23.9,,,8.7,,1022.2,
2020-06-11,18.6,14.6,24.5,3.0,,,8.7,,1016.5,
2020-06-12,17.8,13.9,24.7,15.0,,,6.7,,,
2020-06-13,18.2,15.6,24.2,,,,8.7,,1021.5,
2020-06-14,17.3,14.5,21.2,,,,8.7,,1022.8,
2020-06-15,16.9,14.5,19.0,,,,5.9,,1023.6,
2020-06-16,16.9,14.0,21.0,,,,5.6,,1022.5,
2020-06-17,17.4,13.0,22.1,,,,6.5,,1022.3,
2020-06-18,17.2,13.0,22.0,,,,6.3,,,
2020-06-19,17.8,13.0,23.0,,,,6.3,,1022.6,
2020-06-20,18.7,14.0,23.5,,,,9.6,,1022.8,
2020-06-21,18.1,13.0,23.0,,,,10.3,,,
2020-06-22,18.8,15.3,25.0,,,,7.3,,,
2020-06-23,18.4,14.0,23.0,,,,5.7,,1021.6,
2020-06-24,19.0,15.6,24.0,,,,8.6,,1022.6,
2020-06-25,18.1,14.5,23.0,,,,10.4,,,
2020-06-26,17.9,12.0,23.5,,,,8.0,,1020.9,
2020-06-27,18.6,15.0,24.0,,,,6.2,,1021.4,
2020-06-28,19.4,15.0,24.7,,,,10.2,,1022.1,
2020-06-29,17.9,13.0,24.5,,,,7.2,,,
2020-06-30,18.5,12.0,25.0,,,,5.6,,1021.5,
2020-07-01,17.3,11.6,21.0,,,,8.4,,1021.9,
2020-07-02,17.4,14.0,22.0,,,,6.8,,1021.5,
2020-07-03,17.7,13.5,22.0,,,,6.4,,1021.4,
2020-07-04,17.4,11.0,23.2,,,,4.8,,1021.6,
2020-07-05,16.9,13.0,22.0,,,,4.9,,1020.9,
2020-07-06,18.0,14.0,22.0,,,,8.5,,1020.0,
2020-07-07,17.8,14.0,22.5,,,,5.4,,1020.9,
2020-07-08,18.0,14.0,23.0,,,,5.0,,,
2020-07-09,18.2,13.0,22.0,,,,9.6,,1021.9,
2020-07-10,16.6,14.0,19.0,0.3,,,10.4,,1021.7,
2020-07-11,16.8,11.0,24.0,0.0,,,9.8,,1021.9,
2020-07-12,19.7,14.0,26.0,,,,6.5,,1021.3,
2020-07-13,17.9,14.6,22.1,,,,6.7,,1020.3,
2020-07-14,18.1,14.0,23.2,2.0,,,5.1,,1020.4,
2020-07-15,17.2,14.0,21.0,2.0,,,9.6,,1022.7,
2020-07-16,17.3,15.0,22.0,0.0,,,9.6,,1022.8,
2020-07-17,16.7,11.0,22.1,,,,8.6,,1021.4,
2020-07-18,15.8,12.0,20.0,,,,10.5,,,
2020-07-19,16.3,10.6,21.2,,,,4.8,,1017.0,
2020-07-20,16.1,11.5,20.0,,,,8.4,,1021.4,
2020-07-21,17.4,13.0,22.0,,,,4.4,,1021.0,
2020-07-22,18.6,14.0,25.0,0.8,,,6.0,,1020.0,
2020-07-23,18.9,14.0,25.0,0.0,,,8.8,,1019.5,
2020-07-24,17.6,14.0,23.0,,,,8.0,,1019.9,
2020-07-25,18.2,12.0,25.0,,,,6.6,,1020.3,
2020-07-26,17.4,12.0,23.0,,,,8.0,,1021.0,
2020-07-27,17.8,14.0,23.0,,,,9.3,,,
2020-07-28,17.2,14.2,19.0,0.3,,,5.3,,1021.4,
2020-07-29,19.1,15.0,23.1,0.0,,,9.2,,1021.8,
2020-07-30,17.5,10.0,23.0,,,,8.4,,1023.1,
2020-07-31,17.7,12.7,24.0,,,,8.5,,1023.4,
2020-08-01,18.4,15.0,25.0,,,,5.9,,1023.0,
2020-08-02,17.0,13.0,23.0,,,,10.2,,1023.6,
2020-08-03,16.9,11.0,22.5,,,,9.3,,1024.9,
2020-08-04,18.5,13.0,25.0,,,,6.4,,1023.1,
2020-08-05,18.4,14.0,24.0,,,,5.1,,1022.7,
2020-08-06,19.4,11.7,27.0,,,,7.4,,1022.3,
2020-08-07,19.2,13.0,26.0,,,,9.6,,1022.9,
2020-08-08,18.7,14.0,24.0,,,,6.7,,1023.0,
2020-08-09,18.9,15.0,24.0,,,,8.4,,1021.5,
2020-08-10,18.8,13.0,27.5,,,,9.8,,1021.0,
2020-08-11,18.9,13.0,27.0,,,,5.6,,1021.0,
2020-08-12,17.7,15.0,24.0,,,,9.4,,1021.3,
2020-08-13,18.6,14.0,24.0,0.5,,,8.2,,1020.8,
2020-08-14,19.4,15.0,23.5,0.0,,,6.5,,,
2020-08-15,20.5,14.2,27.0,,,,12.4,,,
2020-08-16,16.6,13.1,22.0,,,,6.5,,1015.6,
2020-08-17,18.1,12.8,23.0,,,,7.1,,1015.7,
2020-08-18,19.4,13.0,25.0,,,,11.2,,1020.3,
2020-08-19,17.0,14.0,20.0,0.3,,,4.4,,,
2020-08-20,18.9,15.0,24.0,0.0,,,9.5,,1019.4,
2020-08-21,17.7,15.0,21.0,,,,7.4,,1021.5,
2020-08-22,17.1,14.6,21.0,,,,5.9,,1021.5,
2020-08-23,16.9,15.0,21.0,,,,6.8,,,
2020-08-24,16.9,14.0,21.0,,,,7.2,,,
2020-08-25,18.8,15.0,23.1,,,,9.4,,1021.8,
2020-08-26,18.7,15.0,24.1,,,,6.9,,,
2020-08-27,19.2,15.0,25.0,,,,8.7,,1021.8,
2020-08-28,19.3,13.0,26.2,,,,9.6,,1020.1,
2020-08-29,19.2,12.0,26.6,,,,8.3,,1019.5,
2020-08-30,20.1,13.0,28.0,,,,10.1,,1015.3,
2020-08-31,19.2,12.0,27.0,,,,9.9,,1020.6,
2020-09-01,18.6,14.0,25.0,,,,8.3,,1021.6,
2020-09-02,18.9,12.8,27.0,,,,11.3,,1021.4,
2020-09-03,18.5,14.7,23.2,,,,6.9,,1021.5,
2020-09-04,18.1,12.0,26.0,,,,4.6,,,
2020-09-05,17.5,14.5,24.0,7.9,,,3.4,,1014.7,
2020-09-06,15.6,14.7,17.0,4.1,,,3.9,,1018.6,
2020-09-07,15.3,15.0,17.0,5.1,,,5.4,,,
2020-09-08,15.3,14.0,18.0,2.0,,,3.5,,1022.3,
2020-09-09,16.3,13.0,21.0,0.0,,,5.4,,1017.8,
2020-09-10,17.0,9.9,23.0,,,,3.7,,,
2020-09-11,17.5,14.6,22.0,,,,6.1,,1016.1,
2020-09-12,19.0,14.6,25.0,,,,8.4,,1021.9,
2020-09-13,19.4,13.0,27.0,,,,9.1,,1022.5,
2020-09-14,19.9,15.5,27.0,,,,9.0,,1022.1,
2020-09-15,19.5,14.0,26.0,,,,8.8,,1021.1,
2020-09-16,21.2,14.0,28.0,,,,9.6,,1020.2,
2020-09-17,20.4,14.0,29.0,,,,9.4,,1021.2,
2020-09-18,19.7,13.6,27.0,,,,11.9,,1016.8,
2020-09-19,19.1,15.0,24.0,,,,8.5,,1020.9,
2020-09-20,18.0,15.0,22.0,,,,6.8,,1020.9,
2020-09-21,19.4,14.6,26.0,,,,11.9,,1020.3,
2020-09-22,19.6,14.7,27.0,,,,10.3,,1021.6,
2020-09-23,19.9,15.0,26.5,,,,11.5,,1021.6,
2020-09-24,19.4,16.0,24.0,,,,12.2,,1021.1,
2020-09-25,18.8,14.8,25.0,23.1,,,9.2,,1020.8,
2020-09-26,19.4,15.5,25.1,,,,11.3,,1014.6,
2020-09-27,20.6,15.0,28.5,0.5,,,14.0,,1013.7,
2020-09-28,20.5,14.7,27.0,,,,13.1,,1014.8,
2020-09-29,21.0,15.7,28.0,,,,12.4,,1019.7,
2020-09-30,19.9,16.0,27.0,,,,9.0,,1019.3,
2020-10-01,20.8,16.7,27.0,,,,10.8,,1019.6,
2020-10-02,20.5,16.0,26.6,,,,9.5,,1020.1,
2020-10-03,20.6,14.0,27.1,,,,9.2,,1020.8,
2020-10-04,21.2,15.7,28.0,,,,10.6,,1015.9,
2020-10-05,21.5,16.0,28.0,,,,11.4,,1016.1,
2020-10-06,21.9,14.0,29.0,,,,8.7,,1014.9,
2020-10-07,21.5,16.0,28.0,,,,10.7,,1020.6,
2020-10-08,21.6,14.0,28.5,,,,10.7,,1020.0,
2020-10-09,22.1,17.0,28.0,,,,12.6,,1019.7,
2020-10-10,22.0,18.0,28.0,,,,12.6,,1019.7,
2020-10-11,21.4,17.0,28.0,,,,11.2,,1019.4,
2020-10-12,21.2,17.0,26.7,,,,10.0,,1019.0,
2020-10-13,21.5,14.7,28.5,,,,6.3,,1019.2,
2020-10-14,20.3,15.5,28.0,,,,9.5,,1016.0,
2020-10-15,20.8,15.7,27.0,,,,6.7,,1021.2,
2020-10-16,20.7,15.7,27.0,,,,6.6,,1020.0,
2020-10-17,19.6,16.0,25.0,,,,6.2,,1014.7,
2020-10-18,19.7,16.5,24.0,3.0,,,7.4,,1014.9,
2020-10-19,19.0,16.0,25.0,0.0,,,7.2,,1019.9,
2020-10-20,18.8,16.0,24.0,11.9,,,7.0,,1019.5,
2020-10-21,20.1,16.0,26.0,0.0,,,10.2,,1019.9,
2020-10-22,20.0,15.1,28.0,,,,8.7,,1021.2,
2020-10-23,20.7,14.5,28.6,,,,6.9,,1021.0,
2020-10-24,20.7,15.0,26.0,,,,8.1,,1020.2,
2020-10-25,19.4,16.7,24.5,1.0,,,9.9,,1019.3,
2020-10-26,17.7,16.0,20.0,0.0,,,3.3,,1020.0,
2020-10-27,19.3,17.0,22.0,2.0,,,7.4,,1015.5,
2020-10-28,19.7,17.0,25.0,0.0,,,13.7,,1015.4,
2020-10-29,18.5,16.0,22.0,,,,13.4,,1016.2,
2020-10-30,17.1,14.0,21.0,,,,8.8,,1017.3,
2020-10-31,19.1,15.5,25.0,,,,10.5,,1021.3,
2020-11-01,19.5,15.7,24.0,,,,15.5,,1020.5,
2020-11-02,19.9,16.0,25.5,,,,16.7,,1021.0,
2020-11-03,19.5,16.0,23.0,,,,13.3,,1021.5,
2020-11-04,19.1,16.0,24.0,10.9,,,15.6,,1021.0,
2020-11-05,19.5,17.0,25.0,0.3,,,14.3,,1020.0,
2020-11-06,19.0,17.0,24.0,2.0,,,10.5,,1020.1,
2020-11-07,20.2,16.5,25.0,2.0,,,10.7,,1021.3,
2020-11-08,19.9,17.0,24.0,0.0,,,10.2,,1021.9,
2020-11-09,18.8,16.0,23.0,,,,12.1,,1021.5,
2020-11-10,20.0,17.0,24.0,,,,18.8,,1020.3,
2020-11-11,19.4,16.0,25.0,,,,16.3,,1020.4,
2020-11-12,20.6,16.5,26.0,,,,19.8,,1016.4,
2020-11-13,19.7,16.7,25.0,0.3,,,15.9,,1016.4,
2020-11-14,19.0,16.6,24.0,0.5,,,15.4,,1015.6,
2020-11-15,20.3,14.3,27.0,0.0,,,13.8,,1019.0,
2020-11-16,20.1,16.5,25.0,,,,16.4,,1019.9,
2020-11-17,20.3,17.0,26.0,,,,19.1,,1019.0,
2020-11-18,21.2,17.0,27.0,,,,17.1,,1018.9,
2020-11-19,21.1,17.0,27.0,,,,15.7,,1018.9,
2020-11-20,19.8,16.0,27.1,,,,12.9,,1019.0,
2020-11-21,20.7,16.0,27.0,,,,13.4,,1019.2,
2020-11-22,20.6,17.0,27.0,,,,13.4,,1015.2,
2020-11-23,20.8,17.0,27.0,,,,9.4,,1020.7,
2020-11-24,20.8,18.0,27.0,,,,10.4,,1019.5,
2020-11-25,20.9,16.0,28.0,,,,6.6,,1019.5,
2020-11-26,21.2,17.0,28.0,,,,10.3,,1019.5,
2020-11-27,20.5,17.0,26.0,,,,13.3,,1019.9,
2020-11-28,18.9,17.0,23.0,,,,14.5,,1019.9,
2020-11-29,18.0,16.7,23.8,,,,7.9,,1020.3,
2020-11-30,20.3,14.0,27.0,,,,8.7,,1019.9,
2020-12-01,20.3,16.1,25.4,,,,14.8,,1014.4,
2020-12-02,19.9,16.4,23.7,,,,16.2,,1014.5,
2020-12-03,19.5,15.8,23.8,,,,17.4,,1015.9,
2020-12-04,19.9,16.0,25.0,,,,16.7,,1016.4,
2020-12-05,20.2,14.0,26.0,,,,13.0,,1015.3,
2020-12-06,21.2,15.7,26.3,,,,10.8,,1015.7,
2020-12-07,21.2,16.6,27.2,,,,13.5,,1016.1,
2020-12-08,20.1,16.0,25.0,,,,13.9,,1021.5,
2020-12-09,20.3,17.0,25.0,,,,17.0,,1020.0,
2020-12-10,19.9,17.0,25.0,,,,16.5,,1020.5,
2020-12-11,20.6,16.0,27.0,,,,13.6,,1020.6,
2020-12-12,21.1,16.0,26.0,,,,21.5,,1020.0,
2020-12-13,20.5,17.0,26.0,,,,18.5,,1015.0,
2020-12-14,20.3,16.0,26.0,,,,12.7,,1014.6,
2020-12-15,20.5,14.0,27.0,,,,10.4,,1019.5,
2020-12-16,20.9,16.0,26.0,,,,11.1,,1019.7,
2020-12-17,20.6,15.5,26.1,,,,15.1,,1019.4,
2020-12-18,20.4,16.0,25.0,,,,14.7,,1019.0,
2020-12-19,20.8,17.0,26.0,,,,14.2,,1019.2,
2020-12-20,20.6,16.0,26.0,,,,16.5,,1020.0,
2020-12-21,20.8,16.0,26.0,,,,15.6,,1020.3,
2020-12-22,21.2,18.0,27.0,,,,16.6,,1020.0,
2020-12-23,20.9,15.0,27.0,,,,13.5,,1018.8,
2020-12-24,21.5,17.0,28.0,,,,14.2,,1018.6,
2020-12-25,22.0,17.0,29.0,,,,13.2,,1017.5,
2020-12-26,21.5,16.0,27.2,,,,14.1,,1012.9,
2020-12-27,20.2,14.0,26.0,,,,13.4,,1018.5,
2020-12-28,20.1,13.0,28.0,,,,11.3,,1018.9,
2020-12-29,20.2,12.0,26.0,,,,12.4,,1018.8,
2020-12-30,21.4,15.0,27.0,,,,12.1,,1018.3,
2020-12-31,19.2,16.0,25.0,,,,17.2,,1019.0,
2021-01-01,18.3,14.0,24.0,,,,12.2,,1019.6,
2021-01-02,19.8,16.0,25.0,0.7,,,12.1,,1019.9,
2021-01-03,20.6,16.0,26.0,0.4,,,12.4,,1019.6,
2021-01-04,20.3,15.0,26.0,0.2,,,11.3,,1018.6,
2021-01-05,20.3,17.0,26.0,0.2,,,13.6,,1018.7,
2021-01-06,20.8,16.0,27.0,0.5,,,12.4,,1019.2,
2021-01-07,21.0,17.0,27.0,0.0,,,13.7,,1018.6,
2021-01-08,20.8,16.0,27.0,0.5,,,10.3,,1016.5,
2021-01-09,17.9,13.9,23.4,8.4,,,5.2,,1012.9,
2021-01-10,17.3,14.8,22.1,7.9,,,7.1,,1014.0,
2021-01-11,17.8,13.8,23.1,1.5,,,7.7,,1014.1,
2021-01-12,17.6,14.5,21.2,1.0,,,9.6,,1015.2,
2021-01-13,18.7,15.0,23.6,0.0,,,11.1,,1014.8,
2021-01-14,18.9,14.0,25.2,0.0,,,11.4,,1014.0,
2021-01-15,18.9,14.2,24.6,0.1,,,9.9,,1013.5,
2021-01-16,18.7,14.3,24.3,0.7,,,9.1,,1013.0,
2021-01-17,19.2,14.4,26.0,0.2,,,8.1,,1013.1,
2021-01-18,20.1,15.2,27.0,0.2,,,8.9,,1013.1,
2021-01-19,19.1,14.4,24.2,1.8,,,9.1,,1013.4,
2021-01-20,19.8,14.0,27.0,0.0,,,10.5,,1014.8,
2021-01-21,20.3,15.0,25.0,0.0,,,14.4,,1018.7,
2021-01-22,19.9,16.2,25.0,2.0,,,16.0,,1018.3,
2021-01-23,20.0,17.0,24.0,4.9,,,20.6,,1018.7,
2021-01-24,20.0,15.0,26.0,0.8,,,15.0,,1018.2,
2021-01-25,20.5,15.0,26.0,0.4,,,16.6,,1018.9,
2021-01-26,20.8,15.0,27.0,0.0,,,15.2,,1019.4,
2021-01-27,20.5,14.0,27.0,0.0,,,13.5,,1018.7,
2021-01-28,21.2,14.0,28.0,0.0,,,11.3,,1019.3,
2021-01-29,20.2,15.0,28.0,0.8,,,11.8,,1018.3,
2021-01-30,19.5,13.4,27.0,0.1,,,14.8,,1015.9,
2021-01-31,19.7,13.5,27.0,0.0,,,14.9,,1017.0,
2021-02-01,20.3,13.0,26.0,0.0,,,12.1,,1019.8,
2021-02-02,20.9,13.0,28.0,0.0,,,10.6,,1020.4,
2021-02-03,21.7,16.3,27.0,0.1,,,15.1,,1019.8,
2021-02-04,22.3,15.3,29.0,0.0,,,14.7,,1020.0,
2021-02-05,22.3,16.0,29.0,0.1,,,13.3,,1017.5,
2021-02-06,21.5,17.0,28.0,1.5,,,8.3,,1018.4,
2021-02-07,20.5,18.0,24.0,4.1,,,9.0,,1017.2,
2021-02-08,18.1,17.0,21.0,11.4,,,7.3,,1019.2,
2021-02-09,19.4,16.0,24.0,3.9,,,12.2,,1019.2,
2021-02-10,19.5,17.0,24.0,1.3,,,13.3,,1018.9,
2021-02-11,19.4,14.9,24.0,6.0,,,6.1,,1018.3,
2021-02-12,20.1,16.0,25.0,4.7,,,5.9,,1017.2,
2021-02-13,19.8,15.4,23.0,5.0,,,7.7,,1018.6,
2021-02-14,19.0,16.0,25.0,3.4,,,12.6,,1019.3,
2021-02-15,21.1,15.8,27.0,0.0,,,13.2,,1017.6,
2021-02-16,21.6,17.0,27.0,0.0,,,12.5,,1017.2,
2021-02-17,21.3,16.0,27.0,0.0,,,11.9,,1018.2,
2021-02-18,21.5,16.0,27.0,0.0,,,12.0,,1019.1,
2021-02-19,21.7,14.0,28.0,0.0,,,8.8,,1019.3,
2021-02-20,22.0,16.0,28.0,0.2,,,8.1,,1019.5,
2021-02-21,20.6,15.3,27.0,14.5,,,7.8,,1019.0,
2021-02-22,18.0,14.5,24.0,18.3,,,6.3,,1016.5,
2021-02-23,18.6,13.5,25.0,1.6,,,6.8,,1015.5,
2021-02-24,20.0,12.9,25.1,0.1,,,7.6,,1015.2,
2021-02-25,19.9,12.8,25.7,0.0,,,9.2,,1014.3,
2021-02-26,20.8,13.7,27.0,0.0,,,10.2,,1015.6,
2021-02-27,21.5,14.0,29.0,0.0,,,11.0,,1018.1,
2021-02-28,21.7,14.0,29.0,0.0,,,11.8,,1017.5,
2021-03-01,22.0,14.8,28.0,0.0,,,14.6,,1018.0,
2021-03-02,21.6,16.8,26.0,0.0,,,17.8,,1018.8,
2021-03-03,21.8,16.0,28.0,0.2,,,13.6,,1017.8,
2021-03-04,20.5,15.0,26.0,1.4,,,14.1,,1019.1,
2021-03-05,21.7,16.0,26.0,3.2,,,13.3,,1019.1,
2021-03-06,21.6,15.0,27.0,0.1,,,14.0,,1018.7,
2021-03-07,22.1,15.0,28.0,0.1,,,10.9,,1018.1,
2021-03-08,22.5,19.0,27.0,0.1,,,16.3,,1017.8,
2021-03-09,21.8,16.0,27.0,0.0,,,12.5,,1019.4,
2021-03-10,21.2,16.0,28.0,0.1,,,15.4,,1019.4,
2021-03-11,22.7,17.0,29.0,0.0,,,16.8,,1018.7,
2021-03-12,21.9,14.0,27.0,0.0,,,15.7,,1017.5,
2021-03-13,21.8,15.0,27.0,0.0,,,14.6,,1019.0,
2021-03-14,22.4,15.0,28.0,0.0,,,14.2,,1018.5,
2021-03-15,22.2,16.0,28.0,0.4,,,12.6,,1017.4,
2021-03-16,20.1,16.0,25.0,6.9,,,16.2,,1017.5,
2021-03-17,20.9,17.0,26.0,0.7,,,15.1,,1017.1,
2021-03-18,21.8,18.0,27.0,0.0,,,13.8,,1018.1,
2021-03-19,21.9,17.0,27.0,1.1,,,15.0,,1016.4,
2021-03-20,21.2,18.0,27.0,2.8,,,15.2,,1016.4,
2021-03-21,20.0,16.0,25.0,20.1,,,14.7,,1017.1,
2021-03-22,20.9,16.0,26.0,0.4,,,16.2,,1016.4,
2021-03-23,21.2,17.0,27.0,2.0,,,19.5,,1018.6,
2021-03-24,21.6,17.0,27.0,0.6,,,15.4,,1018.0,
2021-03-25,22.0,17.0,29.0,0.0,,,12.9,,1015.7,
2021-03-26,21.7,15.6,28.0,0.1,,,12.5,,1016.6,
2021-03-27,21.7,16.4,28.0,0.0,,,6.2,,1016.8,
2021-03-28,21.2,17.0,27.0,0.0,,,8.9,,1015.9,
2021-03-29,21.6,16.0,28.0,1.2,,,16.6,,1014.4,
2021-03-30,20.2,17.0,26.0,3.3,,,15.8,,1014.1,
2021-03-31,21.0,16.0,27.0,1.8,,,12.2,,1014.5,
